phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,label
,http://carlsgolfland.com/home,,,,,,,0
,https://tanksblitz.ru/,,,,,,,0
9095667.0,https://yosenfedbbvsteamwor666c4.myclickfunnels.com/yosenfedbbvsteamwor666c4dsajhasdyuewd787qw01111?new_run=true,http://www.phishtank.com/phish_detail.php?phish_id=9095667,2025-05-11T12:45:17+00:00,yes,2025-05-12T01:52:11+00:00,yes,Other,1
,https://interbet.bet.ar/products,,,,,,,0
,https://tempusshop.com/,,,,,,,0
,http://azot-portal-msk.ru/search?q=test,,,,,,,0
,https://epilepsy.org.uk/search?q=test,,,,,,,0
9299774.0,https://boxcarton.ro/plalal.or/jpn/webmai1/,http://www.phishtank.com/phish_detail.php?phish_id=9299774,2025-12-26T18:39:08+00:00,yes,2025-12-27T05:34:17+00:00,yes,Other,1
,https://freeddns.us/about,,,,,,,0
,https://shakespearesglobe.com/account,,,,,,,0
9302365.0,https://cuocthivetranhchobe2025.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9302365,2025-12-31T13:54:19+00:00,yes,2025-12-31T14:02:46+00:00,yes,Other,1
,https://euromaster.nl/about,,,,,,,0
,https://eggoffer.com/products,,,,,,,0
9304014.0,http://135.148.127.20/,http://www.phishtank.com/phish_detail.php?phish_id=9304014,2026-01-04T13:03:56+00:00,yes,2026-01-04T13:32:38+00:00,yes,Facebook,1
9198261.0,http://q5vt.shareurls.cc/Ipc/49097/?pid=3&sub1=3,http://www.phishtank.com/phish_detail.php?phish_id=9198261,2025-08-30T08:49:23+00:00,yes,2025-08-30T08:52:15+00:00,yes,Other,1
,https://vanderlindemedia.nl/,,,,,,,0
,https://meteo-parapente.com/,,,,,,,0
,https://fmproducts.in/home,,,,,,,0
8429296.0,http://optikgeneral.com/Webmail/25/Webmail/webmail.php,http://www.phishtank.com/phish_detail.php?phish_id=8429296,2024-01-25T22:22:56+00:00,yes,2024-01-25T22:42:41+00:00,yes,Other,1
9297576.0,https://ispzu.skyboltzone.cfd/gardxzb0xj5vMf6iwt69ht,http://www.phishtank.com/phish_detail.php?phish_id=9297576,2025-12-23T06:25:58+00:00,yes,2025-12-23T06:51:36+00:00,yes,Other,1
8714261.0,https://dropbox.com/report_abuse?event=AEgzbmO9Si0mCpskdWIkuWcRLLpPfRuazZ_QdKmIFW0A0TrezJ1QIBU4fMCsNfBx99AxkgWMC53r1O7jm0jl6vTgOldFbxdETqLxhgFvKOTjMIZdIHKXxIIRGHeO5ALdb1YrklOPGLQ8ODkyRZVfRY1M0ywubAzKhN8-IrUctNwa1ONJ-qqwJL_akjR5rBXsyLvXM3LGW7nVwlWq0VeolbCgIHxpcLJM7tngQSYC80nK03bdFtdeTRvejNlnS3cdteCWr97My87_HHLgeh4WASaqh9kBYDEX6VLhzKNeH1QUyt-piljrw_k0xLRvS9VAgavFJjmwQrh9ljL5dJoU-0w3F0hU-fubdk3tMC56_VlYtw&oref=e&recipient=elsupa%40btinternet.com&ssu=https%3A%2F%2Fwww.dropbox.com%2Fscl%2Ffi%2F319g38pyi3f5mflg1isb1%2FWelcome-To-BT-Dropbox.papert,http://www.phishtank.com/phish_detail.php?phish_id=8714261,2024-08-15T11:04:46+00:00,yes,2024-08-15T11:23:13+00:00,yes,Other,1
9185552.0,https://bafkreib6jaxwvefyoz7ojlwergw7qmipijba5iulwtwiqjnt3w4g2spojm.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=9185552,2025-08-16T08:33:00+00:00,yes,2025-08-16T08:42:07+00:00,yes,Other,1
9292992.0,https://docs.google.com/drawings/d/1OUlbHoRaOkRkDxMCtfXYeYBqDhTIvA_IeeLBw70IOmc,http://www.phishtank.com/phish_detail.php?phish_id=9292992,2025-12-17T20:08:04+00:00,yes,2025-12-17T20:32:52+00:00,yes,Other,1
8733497.0,https://l.ead.me/bfLJav,http://www.phishtank.com/phish_detail.php?phish_id=8733497,2024-08-27T19:53:58+00:00,yes,2024-08-27T20:04:29+00:00,yes,Other,1
,https://valtiokonttori.fi/,,,,,,,0
8380555.0,https://kdspolonhja.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8380555,2023-12-01T14:24:16+00:00,yes,2023-12-01T14:33:54+00:00,yes,Other,1
8120254.0,https://canada-e4075.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8120254,2023-04-18T02:48:52+00:00,yes,2023-04-18T02:55:22+00:00,yes,Other,1
,https://onehotpage.com/,,,,,,,0
9221053.0,https://t.co/HnzOYDeHOF,http://www.phishtank.com/phish_detail.php?phish_id=9221053,2025-09-24T15:00:07+00:00,yes,2025-09-24T15:22:04+00:00,yes,Other,1
8759869.0,https://dascuola.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8759869,2024-09-14T01:34:25+00:00,yes,2024-09-14T01:53:04+00:00,yes,Other,1
8739193.0,https://pub-39ac7434165d45eda536266ee7865b38.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8739193,2024-08-31T17:11:23+00:00,yes,2024-08-31T17:23:03+00:00,yes,Bank of America Corporation,1
,http://dandaelitetransportllc.com/,,,,,,,0
8596706.0,https://nnfems.com/Webmail/74/Webmail/webmail.php,http://www.phishtank.com/phish_detail.php?phish_id=8596706,2024-06-01T22:50:54+00:00,yes,2024-06-01T22:57:23+00:00,yes,Other,1
,https://joygame.com/,,,,,,,0
8364949.0,https://ssbfdq.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=8364949,2023-11-15T06:53:51+00:00,yes,2023-11-15T07:09:36+00:00,yes,Other,1
,http://datersfinder.com/,,,,,,,0
,http://rutor.info/search?q=test,,,,,,,0
9047039.0,https://msha.ke/gyrhvddjg,http://www.phishtank.com/phish_detail.php?phish_id=9047039,2025-04-03T23:04:18+00:00,yes,2025-04-03T23:12:05+00:00,yes,Other,1
9020421.0,https://docs.google.com/presentation/d/e/2PACX-1vTHBL4W947yRMHZ_z3l1L6MxPsinJdR0PJnGKzOR_AFuNjKDGAPLa1VMpaQJ9yfgx3F9ZJVcAPjP5lP/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=9020421,2025-03-13T19:02:01+00:00,yes,2025-03-13T19:02:55+00:00,yes,Other,1
9295333.0,https://avzgb.numina.cfd/gardxzb0xj5vMf6iwt69ht,http://www.phishtank.com/phish_detail.php?phish_id=9295333,2025-12-20T08:21:38+00:00,yes,2025-12-20T08:32:29+00:00,yes,Other,1
9300224.0,https://zaxyy.troniva.cfd/8ped9qt1fq7yM0gmflsj4t,http://www.phishtank.com/phish_detail.php?phish_id=9300224,2025-12-28T04:18:41+00:00,yes,2025-12-28T04:22:25+00:00,yes,Other,1
7519282.0,https://mtb-247-sec00.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7519282,2022-05-17T22:37:20+00:00,yes,2022-05-17T22:42:16+00:00,yes,Other,1
8767712.0,https://q-r.to/bfPUFw,http://www.phishtank.com/phish_detail.php?phish_id=8767712,2024-09-19T19:39:46+00:00,yes,2024-09-19T19:53:03+00:00,yes,Other,1
8992115.0,https://docs.google.com/presentation/d/e/2PACX-1vTHkmqfOLxMHmMarfuxH3yLembeHYvJ0waC4VnPgw1s1uOr9j6YxBGKQOt2OqA31rDjgs6lBM5Pd8yT/pub?start=true&amp;loop=true&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8992115,2025-02-27T15:15:21+00:00,yes,2025-02-27T15:21:46+00:00,yes,Other,1
8214442.0,http://eagle-tex.cn/,http://www.phishtank.com/phish_detail.php?phish_id=8214442,2023-07-06T19:06:35+00:00,yes,2023-07-06T19:09:51+00:00,yes,Other,1
,https://gzdfcable.com.cn/,,,,,,,0
9299020.0,https://ntflx-premium.com/captcha,http://www.phishtank.com/phish_detail.php?phish_id=9299020,2025-12-25T20:49:24+00:00,yes,2025-12-25T20:52:26+00:00,yes,Netflix,1
,https://yalemedicine.org/,,,,,,,0
8785644.0,https://q-r.to/bfPpUr,http://www.phishtank.com/phish_detail.php?phish_id=8785644,2024-09-28T19:33:51+00:00,yes,2024-09-28T19:52:59+00:00,yes,Other,1
8163466.0,http://planos.prevernacional.com.br/wp-admin/pe-cha/zimbra.htm,http://www.phishtank.com/phish_detail.php?phish_id=8163466,2023-06-03T00:07:24+00:00,yes,2023-06-03T00:22:35+00:00,yes,Other,1
8829010.0,https://l.ead.me/bfWTUM,http://www.phishtank.com/phish_detail.php?phish_id=8829010,2024-11-01T06:45:31+00:00,yes,2024-11-01T06:52:00+00:00,yes,Other,1
,https://gsmarenabd.net/account,,,,,,,0
9249083.0,https://shawaccountsign-in.framer.website/,http://www.phishtank.com/phish_detail.php?phish_id=9249083,2025-10-24T09:52:01+00:00,yes,2025-10-24T10:22:35+00:00,yes,Other,1
8743495.0,https://pub-1c88714629be49ffacaf819313428383.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8743495,2024-09-04T22:40:39+00:00,yes,2024-09-04T22:52:56+00:00,yes,Other,1
